orphan,tweet_time,genuine_tweet,is_follower,has_mention,favorite_count,original_is_question,rt_count,resonance_Factor,reply_is_answer,hours_to_answer,tweet_weekday,auto_tweet,id_str,follower_local,screen_name,created_at,has_url,has_media,is_reply,has_hashtag,tweet_month
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,1,122303103298043904,NA,hsubib,Fri Oct 07 13:31:46 +0000 2011,1,0,0,0,10
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,1,121925473071673346,NA,hsubib,Thu Oct 06 12:31:12 +0000 2011,1,0,0,0,10
NA,11,1,NA,0,0,NA,1,1.0,NA,NA,3,1,121551765354188800,NA,hsubib,Wed Oct 05 11:46:13 +0000 2011,1,0,0,0,10
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,2,1,121136087702839297,NA,hsubib,Tue Oct 04 08:14:28 +0000 2011,1,0,0,0,10
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,119703234372829185,NA,hsubib,Fri Sep 30 09:20:49 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,1,1.0,NA,NA,5,1,119702714774061056,NA,hsubib,Fri Sep 30 09:18:45 +0000 2011,1,0,0,0,9
NA,12,1,NA,0,0,NA,1,1.0,NA,NA,4,1,119390639589830656,NA,hsubib,Thu Sep 29 12:38:41 +0000 2011,1,0,0,0,9
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,119026628646019072,NA,hsubib,Wed Sep 28 12:32:14 +0000 2011,1,0,0,0,9
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,119024950681141248,NA,hsubib,Wed Sep 28 12:25:34 +0000 2011,1,0,0,0,9
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,1,118270751857053696,NA,hsubib,Mon Sep 26 10:28:39 +0000 2011,1,0,0,0,9
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,5,1,117204269559582722,NA,hsubib,Fri Sep 23 11:50:50 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,117172181598879744,NA,hsubib,Fri Sep 23 09:43:19 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,117170045234327552,NA,hsubib,Fri Sep 23 09:34:50 +0000 2011,1,0,0,0,9
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,116865640639365120,NA,hsubib,Thu Sep 22 13:25:14 +0000 2011,1,0,0,0,9
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,3,1,116426754314354688,NA,hsubib,Wed Sep 21 08:21:15 +0000 2011,1,0,0,0,9
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,116119190326362112,NA,hsubib,Tue Sep 20 11:59:07 +0000 2011,1,0,0,0,9
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,1,115754674233163777,NA,hsubib,Mon Sep 19 11:50:39 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,114637766788263936,NA,hsubib,Fri Sep 16 09:52:28 +0000 2011,1,0,0,0,9
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,113962374708477952,NA,hsubib,Wed Sep 14 13:08:42 +0000 2011,1,0,0,0,9
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,113581456328101888,NA,hsubib,Tue Sep 13 11:55:04 +0000 2011,1,0,0,0,9
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,2,1,113522154456367105,NA,hsubib,Tue Sep 13 07:59:25 +0000 2011,1,0,0,0,9
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,1,113196660682797056,NA,hsubib,Mon Sep 12 10:26:01 +0000 2011,1,0,0,0,9
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,5,1,112140364399378432,NA,hsubib,Fri Sep 09 12:28:40 +0000 2011,1,0,0,0,9
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,5,1,112139556018593792,NA,hsubib,Fri Sep 09 12:25:28 +0000 2011,1,0,0,0,9
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,4,1,111809901487079425,NA,hsubib,Thu Sep 08 14:35:32 +0000 2011,1,0,0,0,9
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,111398900249792512,NA,hsubib,Wed Sep 07 11:22:22 +0000 2011,1,0,0,0,9
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,1,110665809122164737,NA,hsubib,Mon Sep 05 10:49:19 +0000 2011,1,0,0,0,9
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,1,110665613403373569,NA,hsubib,Mon Sep 05 10:48:32 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,109555366496436224,NA,hsubib,Fri Sep 02 09:16:49 +0000 2011,1,0,0,0,9
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,109552009484578816,NA,hsubib,Fri Sep 02 09:03:29 +0000 2011,1,0,0,0,9
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,109254087492636672,NA,hsubib,Thu Sep 01 13:19:38 +0000 2011,1,0,0,0,9
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,4,1,109176782019772416,NA,hsubib,Thu Sep 01 08:12:27 +0000 2011,1,0,0,0,9
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,3,1,108801234835738624,NA,hsubib,Wed Aug 31 07:20:10 +0000 2011,1,0,0,0,8
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,1,108539376425906178,NA,hsubib,Tue Aug 30 13:59:38 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,1,108123540255019008,NA,hsubib,Mon Aug 29 10:27:15 +0000 2011,1,0,0,0,8
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,5,1,107011245110075392,NA,hsubib,Fri Aug 26 08:47:23 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,4,1,106673678128906241,NA,hsubib,Thu Aug 25 10:26:01 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,4,1,106670996928462848,NA,hsubib,Thu Aug 25 10:15:22 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,106324378408587264,NA,hsubib,Wed Aug 24 11:18:01 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,106311619121917953,NA,hsubib,Wed Aug 24 10:27:19 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,105967597337583616,NA,hsubib,Tue Aug 23 11:40:18 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,1,105596557407170560,NA,hsubib,Mon Aug 22 11:05:55 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,104497033083224064,NA,hsubib,Fri Aug 19 10:16:48 +0000 2011,1,0,0,0,8
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,4,1,104102486108934144,NA,hsubib,Thu Aug 18 08:09:01 +0000 2011,1,0,0,0,8
NA,12,1,NA,0,0,NA,1,1.0,NA,NA,3,1,103801179003301889,NA,hsubib,Wed Aug 17 12:11:44 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,103424749492903936,NA,hsubib,Tue Aug 16 11:15:56 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,1,103061045639258112,NA,hsubib,Mon Aug 15 11:10:42 +0000 2011,1,0,0,0,8
NA,10,1,NA,1,0,NA,0,0.0,NA,NA,4,1,101602265864998912,NA,hsubib,Thu Aug 11 10:34:02 +0000 2011,0,0,0,0,8
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,3,0,101219787018993665,NA,hsubib,Wed Aug 10 09:14:12 +0000 2011,1,0,0,0,8
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,2,0,100857715093549056,NA,hsubib,Tue Aug 09 09:15:27 +0000 2011,0,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,0,100519334723592192,NA,hsubib,Mon Aug 08 10:50:51 +0000 2011,1,0,0,0,8
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,5,0,99383443166732288,NA,hsubib,Fri Aug 05 07:37:13 +0000 2011,1,0,0,0,8
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,0,98729844724076544,NA,hsubib,Wed Aug 03 12:20:03 +0000 2011,1,0,0,0,8
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,0,98368310336430080,NA,hsubib,Tue Aug 02 12:23:27 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,0,97993109153136640,NA,hsubib,Mon Aug 01 11:32:32 +0000 2011,1,0,0,0,8
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,0,97988053938868224,NA,hsubib,Mon Aug 01 11:12:27 +0000 2011,1,0,0,0,8
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,0,96890610249777152,NA,hsubib,Fri Jul 29 10:31:36 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,0,96576563767816192,NA,hsubib,Thu Jul 28 13:43:41 +0000 2011,1,0,0,0,7
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,0,96164955203715072,NA,hsubib,Wed Jul 27 10:28:06 +0000 2011,1,0,0,0,7
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,1,0,95441863204548608,NA,hsubib,Mon Jul 25 10:34:48 +0000 2011,1,0,0,0,7
NA,08,1,NA,0,0,NA,2,2.0,NA,NA,5,0,94329897169858560,NA,hsubib,Fri Jul 22 08:56:14 +0000 2011,1,0,0,0,7
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,0,94005434486235136,NA,hsubib,Thu Jul 21 11:26:56 +0000 2011,1,0,0,0,7
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,3,0,93609128223719424,NA,hsubib,Wed Jul 20 09:12:10 +0000 2011,1,0,0,0,7
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,93287954553909249,NA,hsubib,Tue Jul 19 11:55:56 +0000 2011,1,0,0,0,7
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,93279477085372416,NA,hsubib,Tue Jul 19 11:22:15 +0000 2011,1,0,0,0,7
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,5,0,91775686804635648,NA,hsubib,Fri Jul 15 07:46:43 +0000 2011,1,0,0,0,7
NA,07,1,NA,0,1,NA,0,0.5,NA,NA,5,0,91774266034503680,NA,hsubib,Fri Jul 15 07:41:04 +0000 2011,1,0,0,0,7
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,4,0,91443970923696128,NA,hsubib,Thu Jul 14 09:48:36 +0000 2011,1,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,4,0,91429431335337984,NA,hsubib,Thu Jul 14 08:50:49 +0000 2011,1,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,3,0,91064851690029056,NA,hsubib,Wed Jul 13 08:42:07 +0000 2011,1,0,0,0,7
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,2,0,90715401775882240,NA,hsubib,Tue Jul 12 09:33:31 +0000 2011,1,0,0,0,7
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,2,0,90715069163388928,NA,hsubib,Tue Jul 12 09:32:12 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,1,0,90408859780386817,NA,hsubib,Mon Jul 11 13:15:26 +0000 2011,1,0,0,0,7
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,1,0,90379538181263361,NA,hsubib,Mon Jul 11 11:18:55 +0000 2011,1,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,0,90330163329503232,NA,hsubib,Mon Jul 11 08:02:43 +0000 2011,0,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,6,0,89615557489471488,NA,hsubib,Sat Jul 09 08:43:08 +0000 2011,0,0,0,1,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,6,0,89615463306371072,NA,hsubib,Sat Jul 09 08:42:46 +0000 2011,0,0,0,1,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,0,89326883786862592,NA,hsubib,Fri Jul 08 13:36:03 +0000 2011,0,0,0,1,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,0,89326802388008961,NA,hsubib,Fri Jul 08 13:35:43 +0000 2011,0,0,0,1,7
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,5,0,89242032022884352,NA,hsubib,Fri Jul 08 07:58:53 +0000 2011,1,0,0,0,7
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,0,88948867546087424,NA,hsubib,Thu Jul 07 12:33:57 +0000 2011,1,0,0,0,7
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,0,88948637547249664,NA,hsubib,Thu Jul 07 12:33:02 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,0,88598167888723968,NA,hsubib,Wed Jul 06 13:20:23 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,0,88597998195585025,NA,hsubib,Wed Jul 06 13:19:43 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,0,88597878284619776,NA,hsubib,Wed Jul 06 13:19:14 +0000 2011,1,0,0,0,7
NA,13,1,NA,0,1,NA,0,0.5,NA,NA,1,0,87880109687717888,NA,hsubib,Mon Jul 04 13:47:05 +0000 2011,1,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,0,87806225722519553,NA,hsubib,Mon Jul 04 08:53:30 +0000 2011,1,0,0,0,7
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,1,0,87779516486926336,NA,hsubib,Mon Jul 04 07:07:22 +0000 2011,0,0,0,1,7
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,5,1,86808880537018369,NA,hsubib,Fri Jul 01 14:50:24 +0000 2011,0,0,0,0,7
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,4,0,86347070293811200,NA,hsubib,Thu Jun 30 08:15:20 +0000 2011,1,0,0,0,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,0,86047146733875200,NA,hsubib,Wed Jun 29 12:23:33 +0000 2011,1,0,0,0,6
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,3,0,85979468316942336,NA,hsubib,Wed Jun 29 07:54:37 +0000 2011,0,0,0,1,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,0,85689266784579584,NA,hsubib,Tue Jun 28 12:41:27 +0000 2011,0,0,0,1,6
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,2,1,85621610542936065,NA,hsubib,Tue Jun 28 08:12:37 +0000 2011,0,0,0,0,6
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,6,0,84615704900419584,NA,hsubib,Sat Jun 25 13:35:30 +0000 2011,0,0,0,1,6
NA,11,1,NA,0,1,NA,0,0.5,NA,NA,5,1,84222235539283968,NA,hsubib,Fri Jun 24 11:32:00 +0000 2011,0,0,0,0,6
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,3,0,83536248790200320,NA,hsubib,Wed Jun 22 14:06:08 +0000 2011,0,0,0,1,6
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,1,83159309697028096,NA,hsubib,Tue Jun 21 13:08:19 +0000 2011,0,0,0,0,6
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,82749250949218304,NA,hsubib,Mon Jun 20 09:58:53 +0000 2011,0,0,0,0,6
NA,08,1,NA,0,0,NA,1,1.0,NA,NA,5,1,81639049449840640,NA,hsubib,Fri Jun 17 08:27:20 +0000 2011,0,0,0,0,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,80976787030540288,NA,hsubib,Wed Jun 15 12:35:45 +0000 2011,0,0,0,0,6
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,0,80941701325266945,NA,hsubib,Wed Jun 15 10:16:20 +0000 2011,1,0,0,0,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,0,80618206989004800,NA,hsubib,Tue Jun 14 12:50:53 +0000 2011,1,0,0,0,6
NA,08,1,NA,0,0,NA,1,1.0,NA,NA,2,0,80558800674889728,NA,hsubib,Tue Jun 14 08:54:49 +0000 2011,1,0,0,0,6
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,79132851261554688,NA,hsubib,Fri Jun 10 10:28:36 +0000 2011,0,0,0,0,6
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,79130556507496449,NA,hsubib,Fri Jun 10 10:19:29 +0000 2011,0,0,0,0,6
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,78820387382767616,NA,hsubib,Thu Jun 09 13:46:59 +0000 2011,0,0,0,0,6
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,4,0,78739075644919808,NA,hsubib,Thu Jun 09 08:23:53 +0000 2011,1,0,0,0,6
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,78448150687387648,NA,hsubib,Wed Jun 08 13:07:51 +0000 2011,0,0,0,0,6
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,0,78096172857827329,NA,hsubib,Tue Jun 07 13:49:13 +0000 2011,0,0,0,0,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,1,78072855866257408,NA,hsubib,Tue Jun 07 12:16:34 +0000 2011,0,0,0,0,6
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,1,77652906630856704,NA,hsubib,Mon Jun 06 08:27:50 +0000 2011,0,0,0,0,6
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,6,1,76938491178647552,NA,hsubib,Sat Jun 04 09:09:00 +0000 2011,0,0,0,0,6
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,0,76579425222787072,NA,hsubib,Fri Jun 03 09:22:12 +0000 2011,0,0,0,0,6
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,75892017426743296,NA,hsubib,Wed Jun 01 11:50:41 +0000 2011,0,0,0,0,6
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,75891982714667008,NA,hsubib,Wed Jun 01 11:50:33 +0000 2011,0,0,0,0,6
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,1,1,75183672894029824,NA,hsubib,Mon May 30 12:55:59 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,1,75119767509417984,NA,hsubib,Mon May 30 08:42:02 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,1,75119678741164032,NA,hsubib,Mon May 30 08:41:41 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,5,1,74026997029937152,NA,hsubib,Fri May 27 08:19:46 +0000 2011,0,0,0,0,5
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,4,1,73699151854059520,NA,hsubib,Thu May 26 10:37:01 +0000 2011,0,0,0,0,5
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,73400975272058881,NA,hsubib,Wed May 25 14:52:10 +0000 2011,NA,NA,0,NA,5
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,73400942552301568,NA,hsubib,Wed May 25 14:52:03 +0000 2011,NA,NA,0,NA,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,73363504685531136,NA,hsubib,Wed May 25 12:23:17 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,1,1.0,NA,NA,2,1,73000923458310144,NA,hsubib,Tue May 24 12:22:31 +0000 2011,0,0,0,0,5
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,72597105327341568,NA,hsubib,Mon May 23 09:37:53 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,1,1.0,NA,NA,1,1,72576736616910848,NA,hsubib,Mon May 23 08:16:57 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,5,1,71490658891866112,NA,hsubib,Fri May 20 08:21:15 +0000 2011,0,0,0,0,5
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,4,1,71156980584157184,NA,hsubib,Thu May 19 10:15:20 +0000 2011,0,0,0,0,5
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,4,1,71156950653616128,NA,hsubib,Thu May 19 10:15:13 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,70832428171804672,NA,hsubib,Wed May 18 12:45:41 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,70458277871357952,NA,hsubib,Tue May 17 11:58:57 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,1,1.0,NA,NA,2,1,70457329270796288,NA,hsubib,Tue May 17 11:55:10 +0000 2011,0,0,0,0,5
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,1,1,70112402456322048,NA,hsubib,Mon May 16 13:04:34 +0000 2011,0,0,0,0,5
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,70059967998197760,NA,hsubib,Mon May 16 09:36:12 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,1,70046606589820929,NA,hsubib,Mon May 16 08:43:07 +0000 2011,0,0,0,0,5
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,5,0,68945073160720384,NA,hsubib,Fri May 13 07:46:01 +0000 2011,0,0,0,0,5
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,5,1,68943914979176449,NA,hsubib,Fri May 13 07:41:24 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,68292718996099073,NA,hsubib,Wed May 11 12:33:47 +0000 2011,0,0,0,0,5
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,68263810590457856,NA,hsubib,Wed May 11 10:38:55 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,0,67930045766844416,NA,hsubib,Tue May 10 12:32:39 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,1,NA,0,0.5,NA,NA,1,1,67511182596116480,NA,hsubib,Mon May 09 08:48:14 +0000 2011,0,0,0,0,5
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,5,1,66414011490631680,NA,hsubib,Fri May 06 08:08:28 +0000 2011,0,0,0,0,5
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,66129445173469184,NA,hsubib,Thu May 05 13:17:43 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,1,1.0,NA,NA,4,1,66102885875859456,NA,hsubib,Thu May 05 11:32:10 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,65742080516960256,NA,hsubib,Wed May 04 11:38:28 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,65742028134301696,NA,hsubib,Wed May 04 11:38:15 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,65738646623485952,NA,hsubib,Wed May 04 11:24:49 +0000 2011,0,0,0,0,5
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,2,1,65350822053163008,NA,hsubib,Tue May 03 09:43:44 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,1,0,65032689832566784,NA,hsubib,Mon May 02 12:39:36 +0000 2011,0,0,0,0,5
NA,11,1,NA,0,1,NA,0,0.5,NA,NA,1,1,65008418418733057,NA,hsubib,Mon May 02 11:03:09 +0000 2011,0,0,0,0,5
NA,09,1,NA,0,1,NA,0,0.5,NA,NA,1,1,64991128298065920,NA,hsubib,Mon May 02 09:54:27 +0000 2011,0,0,0,0,5
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,5,1,63936729882689536,NA,hsubib,Fri Apr 29 12:04:38 +0000 2011,0,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,63589889693851648,NA,hsubib,Thu Apr 28 13:06:25 +0000 2011,0,0,0,0,4
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,4,1,63529791743205377,NA,hsubib,Thu Apr 28 09:07:37 +0000 2011,0,0,0,0,4
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,0,63221893943136256,NA,hsubib,Wed Apr 27 12:44:08 +0000 2011,0,0,0,0,4
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,63187654866505728,NA,hsubib,Wed Apr 27 10:28:05 +0000 2011,0,0,0,0,4
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,63187594569191424,NA,hsubib,Wed Apr 27 10:27:51 +0000 2011,0,0,0,0,4
NA,12,1,NA,1,0,NA,0,0.0,NA,NA,2,0,62850995037810689,NA,hsubib,Tue Apr 26 12:10:19 +0000 2011,0,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,1,61063022201933825,NA,hsubib,Thu Apr 21 13:45:33 +0000 2011,0,0,0,0,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,61028201543110656,NA,hsubib,Thu Apr 21 11:27:11 +0000 2011,0,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,60694242430951424,NA,hsubib,Wed Apr 20 13:20:09 +0000 2011,0,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,60692656350699520,NA,hsubib,Wed Apr 20 13:13:51 +0000 2011,0,0,0,0,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,60663128433754112,NA,hsubib,Wed Apr 20 11:16:31 +0000 2011,0,0,0,0,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,60300973163298816,NA,hsubib,Tue Apr 19 11:17:26 +0000 2011,0,0,0,0,4
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,2,0,60256305071407104,NA,hsubib,Tue Apr 19 08:19:57 +0000 2011,0,0,0,0,4
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,59913920411992065,NA,hsubib,Mon Apr 18 09:39:26 +0000 2011,0,0,0,0,4
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,1,1,59884023014621184,NA,hsubib,Mon Apr 18 07:40:38 +0000 2011,0,0,0,0,4
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,58833911140204544,NA,hsubib,Fri Apr 15 10:07:52 +0000 2011,0,0,0,0,4
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,5,1,58812666344509440,NA,hsubib,Fri Apr 15 08:43:27 +0000 2011,0,0,0,0,4
NA,07,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,58067277920206849,NA,hsubib,Wed Apr 13 07:21:32 +0000 2011,NA,NA,0,NA,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,1,57768472733687808,NA,hsubib,Tue Apr 12 11:34:11 +0000 2011,0,0,0,0,4
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,2,1,57716100305141760,NA,hsubib,Tue Apr 12 08:06:05 +0000 2011,0,0,0,0,4
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,1,1,57358105381580800,NA,hsubib,Mon Apr 11 08:23:32 +0000 2011,0,0,0,0,4
