genuine_tweet,orphan,tweet_time,follower_local,is_follower,has_mention,favorite_count,original_is_question,rt_count,resonance_Factor,reply_is_answer,hours_to_answer,tweet_weekday,auto_tweet,id_str,has_media,screen_name,created_at,has_url,is_reply,has_hashtag,tweet_month
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,453163981939941376,0,bsb_muenchen,Mon Apr 07 13:34:47 +0000 2014,1,0,0,4
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,453163585892802560,0,bsb_muenchen,Mon Apr 07 13:33:12 +0000 2014,1,0,0,4
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,450976029386211328,0,bsb_muenchen,Tue Apr 01 12:40:38 +0000 2014,1,0,0,4
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,450602597398085632,0,bsb_muenchen,Mon Mar 31 11:56:45 +0000 2014,1,0,0,3
1,NA,09,NA,NA,0,1,NA,1,1.5,NA,NA,1,0,450559225128058880,0,bsb_muenchen,Mon Mar 31 09:04:24 +0000 2014,1,0,0,3
1,NA,16,NA,NA,0,2,NA,1,2.0,NA,NA,3,0,448866583939911680,0,bsb_muenchen,Wed Mar 26 16:58:27 +0000 2014,1,0,0,3
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,448845089578962945,NA,bsb_muenchen,Wed Mar 26 15:33:03 +0000 2014,NA,0,NA,3
1,NA,07,NA,NA,0,0,NA,2,2.0,NA,NA,3,0,448718458109558785,0,bsb_muenchen,Wed Mar 26 07:09:51 +0000 2014,1,0,0,3
1,NA,13,NA,NA,1,1,NA,1,1.5,NA,NA,2,0,448453340616462336,0,bsb_muenchen,Tue Mar 25 13:36:22 +0000 2014,1,0,0,3
0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,448425529780498432,NA,bsb_muenchen,Tue Mar 25 11:45:52 +0000 2014,NA,0,NA,3
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,447986617152962560,0,bsb_muenchen,Mon Mar 24 06:41:47 +0000 2014,0,0,0,3
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,446298903911354368,0,bsb_muenchen,Wed Mar 19 14:55:25 +0000 2014,1,0,0,3
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,445821078221631488,0,bsb_muenchen,Tue Mar 18 07:16:42 +0000 2014,1,0,0,3
0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,445532152307130368,NA,bsb_muenchen,Mon Mar 17 12:08:37 +0000 2014,NA,0,NA,3
0,NA,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,445482595401203713,NA,bsb_muenchen,Mon Mar 17 08:51:42 +0000 2014,NA,0,NA,3
1,0,08,0,professional,1,0,0,0,0.0,0,0.8,1,0,445482427944038400,0,bsb_muenchen,Mon Mar 17 08:51:02 +0000 2014,0,1,0,3
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,445482225283641345,0,bsb_muenchen,Mon Mar 17 08:50:13 +0000 2014,1,0,0,3
0,NA,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,444366976300089344,NA,bsb_muenchen,Fri Mar 14 06:58:37 +0000 2014,NA,0,NA,3
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,444366036142673920,0,bsb_muenchen,Fri Mar 14 06:54:53 +0000 2014,1,0,0,3
1,NA,13,NA,NA,0,2,NA,0,1.0,NA,NA,3,0,443741220352032768,0,bsb_muenchen,Wed Mar 12 13:32:05 +0000 2014,1,0,0,3
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,443714702561267712,0,bsb_muenchen,Wed Mar 12 11:46:43 +0000 2014,1,0,0,3
1,NA,11,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,443713936257720320,0,bsb_muenchen,Wed Mar 12 11:43:40 +0000 2014,1,0,0,3
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,443322544649932800,0,bsb_muenchen,Tue Mar 11 09:48:25 +0000 2014,1,0,0,3
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,441879306101587968,0,bsb_muenchen,Fri Mar 07 10:13:30 +0000 2014,1,0,0,3
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,441241225103159296,NA,bsb_muenchen,Wed Mar 05 15:58:00 +0000 2014,NA,0,NA,3
0,NA,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,441150618733146112,NA,bsb_muenchen,Wed Mar 05 09:57:58 +0000 2014,NA,0,NA,3
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,440452939908268032,0,bsb_muenchen,Mon Mar 03 11:45:38 +0000 2014,1,0,0,3
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,440393138884976640,0,bsb_muenchen,Mon Mar 03 07:48:01 +0000 2014,1,0,0,3
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,440391665509863425,0,bsb_muenchen,Mon Mar 03 07:42:09 +0000 2014,0,0,0,3
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,439383871835373568,0,bsb_muenchen,Fri Feb 28 12:57:33 +0000 2014,1,0,0,2
1,0,09,0,0,1,0,0,0,0.0,1,0.8,2,0,438250699491934208,0,bsb_muenchen,Tue Feb 25 09:54:43 +0000 2014,0,1,0,2
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,438249363169882113,0,bsb_muenchen,Tue Feb 25 09:49:25 +0000 2014,1,0,0,2
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,437931142591692801,0,bsb_muenchen,Mon Feb 24 12:44:55 +0000 2014,0,0,0,2
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,436829769146310657,0,bsb_muenchen,Fri Feb 21 11:48:27 +0000 2014,1,0,0,2
1,NA,07,NA,NA,0,1,NA,4,4.5,NA,NA,4,0,436404791737339904,0,bsb_muenchen,Thu Feb 20 07:39:45 +0000 2014,1,0,1,2
1,NA,08,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,436051723082141696,0,bsb_muenchen,Wed Feb 19 08:16:46 +0000 2014,1,0,0,2
1,0,08,0,professional,1,0,1,0,0.0,1,41.1,3,0,436051502226890753,0,bsb_muenchen,Wed Feb 19 08:15:54 +0000 2014,0,1,1,2
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,433965232134709249,1,bsb_muenchen,Thu Feb 13 14:05:48 +0000 2014,0,0,0,2
1,NA,15,NA,NA,0,0,NA,2,2.0,NA,NA,3,0,433628874191024129,0,bsb_muenchen,Wed Feb 12 15:49:14 +0000 2014,1,0,0,2
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,432825181665390592,0,bsb_muenchen,Mon Feb 10 10:35:39 +0000 2014,1,0,0,2
1,0,06,0,0,1,1,0,0,0.5,1,84.4,1,0,432767603077951488,0,bsb_muenchen,Mon Feb 10 06:46:51 +0000 2014,0,1,0,2
1,NA,10,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,431373782075187200,0,bsb_muenchen,Thu Feb 06 10:28:18 +0000 2014,1,0,0,2
1,NA,08,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,430984567042760705,0,bsb_muenchen,Wed Feb 05 08:41:42 +0000 2014,1,0,0,2
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,430718710488129536,0,bsb_muenchen,Tue Feb 04 15:05:17 +0000 2014,1,0,0,2
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,430342054615322624,0,bsb_muenchen,Mon Feb 03 14:08:35 +0000 2014,1,0,0,2
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,428083041391489024,0,bsb_muenchen,Tue Jan 28 08:32:05 +0000 2014,0,0,0,1
0,NA,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,428057251874869248,NA,bsb_muenchen,Tue Jan 28 06:49:36 +0000 2014,NA,0,NA,1
1,NA,06,NA,NA,0,1,NA,0,0.5,NA,NA,2,0,428057091526230017,0,bsb_muenchen,Tue Jan 28 06:48:58 +0000 2014,1,0,0,1
1,NA,11,NA,NA,0,1,NA,1,1.5,NA,NA,5,0,426682756869812224,0,bsb_muenchen,Fri Jan 24 11:47:51 +0000 2014,1,0,0,1
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,426625206661042176,0,bsb_muenchen,Fri Jan 24 07:59:10 +0000 2014,1,0,0,1
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,425906871979868160,0,bsb_muenchen,Wed Jan 22 08:24:45 +0000 2014,1,0,0,1
1,NA,13,NA,NA,0,1,NA,1,1.5,NA,NA,1,0,425264876156502017,0,bsb_muenchen,Mon Jan 20 13:53:42 +0000 2014,1,0,0,1
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,423835374436098048,0,bsb_muenchen,Thu Jan 16 15:13:22 +0000 2014,1,0,0,1
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,423377761990762496,0,bsb_muenchen,Wed Jan 15 08:54:59 +0000 2014,1,0,0,1
1,NA,09,NA,NA,0,0,NA,2,2.0,NA,NA,2,0,423023570432712704,0,bsb_muenchen,Tue Jan 14 09:27:33 +0000 2014,1,0,0,1
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,423022037037092864,0,bsb_muenchen,Tue Jan 14 09:21:27 +0000 2014,1,0,0,1
1,NA,10,NA,NA,0,4,NA,10,12.0,NA,NA,1,0,422676884208353280,0,bsb_muenchen,Mon Jan 13 10:29:56 +0000 2014,1,0,0,1
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,422649236987985920,0,bsb_muenchen,Mon Jan 13 08:40:05 +0000 2014,1,0,0,1
1,NA,09,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,421204709521645569,0,bsb_muenchen,Thu Jan 09 09:00:03 +0000 2014,1,0,0,1
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,420944898087739392,NA,bsb_muenchen,Wed Jan 08 15:47:39 +0000 2014,NA,0,NA,1
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,420858839668633600,NA,bsb_muenchen,Wed Jan 08 10:05:41 +0000 2014,NA,0,NA,1
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,419019260967411712,0,bsb_muenchen,Fri Jan 03 08:15:51 +0000 2014,1,0,0,1
1,NA,11,NA,NA,0,2,NA,2,3.0,NA,NA,1,0,415076733998493696,0,bsb_muenchen,Mon Dec 23 11:09:39 +0000 2013,1,0,0,12
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,413622510526025728,0,bsb_muenchen,Thu Dec 19 10:51:05 +0000 2013,1,0,0,12
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,413237453399408640,0,bsb_muenchen,Wed Dec 18 09:21:01 +0000 2013,1,0,0,12
1,NA,12,NA,NA,0,1,NA,0,0.5,NA,NA,2,0,412929102832603136,0,bsb_muenchen,Tue Dec 17 12:55:44 +0000 2013,1,0,0,12
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,411489471113080835,0,bsb_muenchen,Fri Dec 13 13:35:09 +0000 2013,1,0,0,12
1,NA,07,NA,NA,0,0,NA,2,2.0,NA,NA,4,0,411037549763624961,0,bsb_muenchen,Thu Dec 12 07:39:23 +0000 2013,0,0,0,12
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,410695213280018432,0,bsb_muenchen,Wed Dec 11 08:59:03 +0000 2013,0,0,0,12
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,408850942931382273,0,bsb_muenchen,Fri Dec 06 06:50:35 +0000 2013,1,0,0,12
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,408606875068809216,0,bsb_muenchen,Thu Dec 05 14:40:45 +0000 2013,1,0,0,12
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,408533663995805697,0,bsb_muenchen,Thu Dec 05 09:49:50 +0000 2013,1,0,0,12
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,408151049682169857,0,bsb_muenchen,Wed Dec 04 08:29:27 +0000 2013,1,0,0,12
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,407776803613179904,0,bsb_muenchen,Tue Dec 03 07:42:20 +0000 2013,1,0,0,12
1,NA,16,NA,NA,0,0,NA,2,2.0,NA,NA,1,0,407540143495450626,0,bsb_muenchen,Mon Dec 02 16:01:56 +0000 2013,1,0,0,12
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,407405426997616641,0,bsb_muenchen,Mon Dec 02 07:06:37 +0000 2013,1,0,0,12
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,406042568586043392,0,bsb_muenchen,Thu Nov 28 12:51:06 +0000 2013,1,0,0,11
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,405709151084769280,NA,bsb_muenchen,Wed Nov 27 14:46:13 +0000 2013,NA,0,NA,11
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,405708865033207808,NA,bsb_muenchen,Wed Nov 27 14:45:05 +0000 2013,NA,0,NA,11
1,NA,14,NA,NA,0,1,NA,2,2.5,NA,NA,3,0,405707610378104833,0,bsb_muenchen,Wed Nov 27 14:40:06 +0000 2013,1,0,0,11
1,NA,09,NA,NA,0,1,NA,1,1.5,NA,NA,2,0,405270109909819394,0,bsb_muenchen,Tue Nov 26 09:41:38 +0000 2013,1,0,0,11
1,0,16,0,nonprof,1,1,1,0,0.5,1,0.1,1,0,405005405111070721,0,bsb_muenchen,Mon Nov 25 16:09:47 +0000 2013,1,1,0,11
1,NA,15,NA,NA,0,1,NA,1,1.5,NA,NA,1,0,404996513614409728,0,bsb_muenchen,Mon Nov 25 15:34:27 +0000 2013,1,0,0,11
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,403909517848489984,0,bsb_muenchen,Fri Nov 22 15:35:07 +0000 2013,1,0,0,11
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,403843192916672512,0,bsb_muenchen,Fri Nov 22 11:11:34 +0000 2013,1,0,0,11
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,403431345054969856,0,bsb_muenchen,Thu Nov 21 07:55:02 +0000 2013,1,0,0,11
1,0,15,1,professional,1,0,1,0,0.0,1,23.6,3,0,403189488609787904,0,bsb_muenchen,Wed Nov 20 15:53:59 +0000 2013,0,1,0,11
1,NA,15,NA,NA,0,0,NA,3,3.0,NA,NA,3,0,403188298241146881,0,bsb_muenchen,Wed Nov 20 15:49:15 +0000 2013,1,0,0,11
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,402770455917887488,0,bsb_muenchen,Tue Nov 19 12:08:54 +0000 2013,1,0,0,11
1,0,09,0,professional,1,0,1,0,0.0,1,0.8,1,0,402369941296271360,0,bsb_muenchen,Mon Nov 18 09:37:24 +0000 2013,0,1,0,11
1,NA,08,NA,NA,0,0,NA,7,7.0,NA,NA,1,0,402351320889171968,0,bsb_muenchen,Mon Nov 18 08:23:24 +0000 2013,1,0,0,11
1,NA,12,NA,NA,0,1,NA,0,0.5,NA,NA,5,0,401322396235202560,0,bsb_muenchen,Fri Nov 15 12:14:50 +0000 2013,1,0,0,11
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,399872480346509312,0,bsb_muenchen,Mon Nov 11 12:13:23 +0000 2013,1,0,0,11
1,NA,07,NA,NA,0,3,NA,0,1.5,NA,NA,1,0,399801767044468736,0,bsb_muenchen,Mon Nov 11 07:32:23 +0000 2013,0,0,0,11
1,NA,10,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,398758510084620288,0,bsb_muenchen,Fri Nov 08 10:26:52 +0000 2013,1,0,0,11
1,NA,10,NA,NA,0,0,NA,3,3.0,NA,NA,3,0,398030196214726656,0,bsb_muenchen,Wed Nov 06 10:12:48 +0000 2013,1,0,0,11
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,398005463758823424,0,bsb_muenchen,Wed Nov 06 08:34:31 +0000 2013,0,0,0,11
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,398004759367397376,0,bsb_muenchen,Wed Nov 06 08:31:43 +0000 2013,1,0,0,11
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,395893923047960576,0,bsb_muenchen,Thu Oct 31 12:44:01 +0000 2013,0,0,0,10
1,NA,08,NA,NA,0,1,NA,2,2.5,NA,NA,4,0,395828839227486208,0,bsb_muenchen,Thu Oct 31 08:25:24 +0000 2013,1,0,0,10
1,NA,14,NA,NA,0,3,NA,3,4.5,NA,NA,3,0,395562115710218241,1,bsb_muenchen,Wed Oct 30 14:45:32 +0000 2013,0,0,0,10
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,395191835808628737,0,bsb_muenchen,Tue Oct 29 14:14:10 +0000 2013,1,0,0,10
1,NA,16,NA,NA,1,1,NA,1,1.5,NA,NA,1,0,394860431610617857,0,bsb_muenchen,Mon Oct 28 16:17:17 +0000 2013,1,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,394727693255577600,0,bsb_muenchen,Mon Oct 28 07:29:50 +0000 2013,0,0,0,10
0,NA,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,393625418034475009,NA,bsb_muenchen,Fri Oct 25 06:29:47 +0000 2013,NA,0,NA,10
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,393375239419084800,0,bsb_muenchen,Thu Oct 24 13:55:40 +0000 2013,1,0,0,10
1,NA,12,NA,NA,0,1,NA,1,1.5,NA,NA,3,0,392994023616417792,0,bsb_muenchen,Wed Oct 23 12:40:51 +0000 2013,1,0,1,10
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,392946137839054848,0,bsb_muenchen,Wed Oct 23 09:30:34 +0000 2013,1,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,392549763360366592,0,bsb_muenchen,Tue Oct 22 07:15:31 +0000 2013,1,0,0,10
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,392305607320932356,0,bsb_muenchen,Mon Oct 21 15:05:20 +0000 2013,0,0,0,10
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,392303172871413760,0,bsb_muenchen,Mon Oct 21 14:55:39 +0000 2013,1,0,0,10
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,391162010001371136,0,bsb_muenchen,Fri Oct 18 11:21:05 +0000 2013,1,0,0,10
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,391160560517017600,0,bsb_muenchen,Fri Oct 18 11:15:19 +0000 2013,1,0,0,10
0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,391159762471370752,NA,bsb_muenchen,Fri Oct 18 11:12:09 +0000 2013,NA,0,NA,10
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,390462960981643264,0,bsb_muenchen,Wed Oct 16 13:03:19 +0000 2013,1,0,0,10
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,389991277841752065,0,bsb_muenchen,Tue Oct 15 05:49:00 +0000 2013,1,0,0,10
1,NA,10,NA,NA,0,4,NA,10,12.0,NA,NA,1,0,389705082909892608,0,bsb_muenchen,Mon Oct 14 10:51:46 +0000 2013,1,0,0,10
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,387829089781825536,0,bsb_muenchen,Wed Oct 09 06:37:15 +0000 2013,1,0,0,10
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,387458461945962496,0,bsb_muenchen,Tue Oct 08 06:04:30 +0000 2013,1,0,0,10
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,387113944654962688,0,bsb_muenchen,Mon Oct 07 07:15:31 +0000 2013,1,0,0,10
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,385294073721933824,0,bsb_muenchen,Wed Oct 02 06:44:00 +0000 2013,1,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,384579052448653312,0,bsb_muenchen,Mon Sep 30 07:22:45 +0000 2013,0,0,0,9
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,383556308386865152,0,bsb_muenchen,Fri Sep 27 11:38:44 +0000 2013,1,0,0,9
0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,383552725742403585,NA,bsb_muenchen,Fri Sep 27 11:24:30 +0000 2013,NA,0,NA,9
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,383229179535187968,0,bsb_muenchen,Thu Sep 26 13:58:51 +0000 2013,1,0,0,9
1,0,12,0,nonprof,1,1,1,0,0.5,1,41.5,3,0,382851382933331969,0,bsb_muenchen,Wed Sep 25 12:57:37 +0000 2013,0,1,0,9
1,NA,14,NA,NA,0,2,NA,0,1.0,NA,NA,2,0,382509060513218560,0,bsb_muenchen,Tue Sep 24 14:17:21 +0000 2013,1,0,0,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,382508026940239872,0,bsb_muenchen,Tue Sep 24 14:13:14 +0000 2013,1,0,0,9
1,NA,06,NA,NA,0,1,NA,4,4.5,NA,NA,3,0,380221209255759872,0,bsb_muenchen,Wed Sep 18 06:46:15 +0000 2013,0,0,0,9
1,NA,06,NA,NA,0,1,NA,2,2.5,NA,NA,3,0,380220452955627520,0,bsb_muenchen,Wed Sep 18 06:43:14 +0000 2013,1,0,0,9
1,NA,13,NA,NA,0,1,NA,1,1.5,NA,NA,2,0,379960643207442434,0,bsb_muenchen,Tue Sep 17 13:30:51 +0000 2013,1,0,0,9
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,379898657169879040,0,bsb_muenchen,Tue Sep 17 09:24:32 +0000 2013,1,0,0,9
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,379873133093588992,0,bsb_muenchen,Tue Sep 17 07:43:07 +0000 2013,1,0,0,9
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,379601468732370944,0,bsb_muenchen,Mon Sep 16 13:43:37 +0000 2013,0,0,0,9
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,379559124909826048,0,bsb_muenchen,Mon Sep 16 10:55:21 +0000 2013,1,0,0,9
1,NA,05,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,378397114608275456,0,bsb_muenchen,Fri Sep 13 05:57:57 +0000 2013,1,0,0,9
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,378395866647629824,0,bsb_muenchen,Fri Sep 13 05:52:59 +0000 2013,1,0,0,9
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,378161799377334273,0,bsb_muenchen,Thu Sep 12 14:22:53 +0000 2013,1,0,0,9
1,0,07,0,0,1,0,1,1,1.0,1,11.6,4,0,378057537334939648,0,bsb_muenchen,Thu Sep 12 07:28:35 +0000 2013,0,1,1,9
1,NA,06,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,377679399320973312,0,bsb_muenchen,Wed Sep 11 06:26:00 +0000 2013,1,0,0,9
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,377072312501022720,NA,bsb_muenchen,Mon Sep 09 14:13:39 +0000 2013,NA,0,NA,9
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,376946895731445760,0,bsb_muenchen,Mon Sep 09 05:55:17 +0000 2013,0,0,0,9
1,0,10,1,professional,1,0,0,0,0.0,0,0.1,5,0,375934604877635586,0,bsb_muenchen,Fri Sep 06 10:52:48 +0000 2013,0,1,0,9
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,375933897122406400,NA,bsb_muenchen,Fri Sep 06 10:50:00 +0000 2013,NA,0,NA,9
1,NA,10,NA,NA,0,1,NA,0,0.5,NA,NA,5,0,375933013877481472,0,bsb_muenchen,Fri Sep 06 10:46:29 +0000 2013,0,0,0,9
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,375931762460741632,0,bsb_muenchen,Fri Sep 06 10:41:31 +0000 2013,0,0,0,9
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,375262570535337984,0,bsb_muenchen,Wed Sep 04 14:22:23 +0000 2013,1,0,0,9
1,NA,08,NA,NA,0,1,NA,5,5.5,NA,NA,1,0,374453083113127936,0,bsb_muenchen,Mon Sep 02 08:45:46 +0000 2013,1,0,0,9
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,374408605149052928,0,bsb_muenchen,Mon Sep 02 05:49:02 +0000 2013,1,0,0,9
0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,373067795749040128,NA,bsb_muenchen,Thu Aug 29 13:01:08 +0000 2013,NA,0,NA,8
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,372725130608123905,0,bsb_muenchen,Wed Aug 28 14:19:30 +0000 2013,1,0,0,8
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,372275294666620928,0,bsb_muenchen,Tue Aug 27 08:32:01 +0000 2013,1,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,371884656838209536,0,bsb_muenchen,Mon Aug 26 06:39:46 +0000 2013,1,0,0,8
1,0,06,1,professional,1,0,1,0,0.0,1,15.0,1,0,371884178351992833,0,bsb_muenchen,Mon Aug 26 06:37:52 +0000 2013,0,1,0,8
0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,370149867672178688,NA,bsb_muenchen,Wed Aug 21 11:46:20 +0000 2013,NA,0,NA,8
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,370139858578067456,0,bsb_muenchen,Wed Aug 21 11:06:33 +0000 2013,1,0,0,8
1,0,08,1,professional,1,0,0,0,0.0,1,1.7,3,0,370101916417527809,0,bsb_muenchen,Wed Aug 21 08:35:47 +0000 2013,0,1,0,8
1,NA,06,NA,NA,0,4,NA,9,11.0,NA,NA,3,0,370068945077669888,0,bsb_muenchen,Wed Aug 21 06:24:46 +0000 2013,1,0,0,8
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,370058133869039616,0,bsb_muenchen,Wed Aug 21 05:41:49 +0000 2013,0,0,0,8
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,369465546917425153,NA,bsb_muenchen,Mon Aug 19 14:27:05 +0000 2013,NA,0,NA,8
1,0,06,1,professional,1,0,1,0,0.0,1,9.3,1,0,369339875176091648,0,bsb_muenchen,Mon Aug 19 06:07:42 +0000 2013,0,1,0,8
0,NA,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,368276351737802753,NA,bsb_muenchen,Fri Aug 16 07:41:39 +0000 2013,NA,0,NA,8
1,NA,07,NA,NA,0,0,NA,3,3.0,NA,NA,3,0,367554178014400513,0,bsb_muenchen,Wed Aug 14 07:51:59 +0000 2013,1,0,0,8
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,366889255882063872,0,bsb_muenchen,Mon Aug 12 11:49:49 +0000 2013,0,0,0,8
