orphan,tweet_time,genuine_tweet,is_follower,has_mention,favorite_count,original_is_question,rt_count,resonance_Factor,reply_is_answer,hours_to_answer,tweet_weekday,auto_tweet,id_str,follower_local,screen_name,created_at,has_url,has_media,is_reply,has_hashtag,tweet_month
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,1,0,453215319365259264,NA,stb_bielefeld,Mon Apr 07 16:58:47 +0000 2014,1,0,0,0,4
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,1,0,453207395465187328,NA,stb_bielefeld,Mon Apr 07 16:27:17 +0000 2014,1,0,0,0,4
NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,453205441049530368,NA,stb_bielefeld,Mon Apr 07 16:19:32 +0000 2014,NA,NA,0,NA,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,1,1,453170222821048320,NA,stb_bielefeld,Mon Apr 07 13:59:35 +0000 2014,1,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,6,0,452430621504466944,NA,stb_bielefeld,Sat Apr 05 13:00:40 +0000 2014,1,0,0,0,4
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,6,0,452430136991043584,NA,stb_bielefeld,Sat Apr 05 12:58:45 +0000 2014,1,0,0,0,4
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,6,0,452429123445866496,NA,stb_bielefeld,Sat Apr 05 12:54:43 +0000 2014,1,0,0,0,4
NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,452428518757244928,NA,stb_bielefeld,Sat Apr 05 12:52:19 +0000 2014,NA,NA,0,NA,4
NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,452421911440793601,NA,stb_bielefeld,Sat Apr 05 12:26:03 +0000 2014,NA,NA,0,NA,4
NA,11,1,NA,0,1,NA,0,0.5,NA,NA,6,1,452405135214645248,NA,stb_bielefeld,Sat Apr 05 11:19:24 +0000 2014,1,0,0,0,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,6,1,452404580383752192,NA,stb_bielefeld,Sat Apr 05 11:17:11 +0000 2014,1,0,0,0,4
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,452398313644773376,NA,stb_bielefeld,Sat Apr 05 10:52:17 +0000 2014,1,0,0,0,4
NA,15,1,NA,0,0,NA,0,0.0,NA,NA,5,0,452113323241533440,NA,stb_bielefeld,Fri Apr 04 15:59:50 +0000 2014,1,0,0,0,4
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,452095110826954752,NA,stb_bielefeld,Fri Apr 04 14:47:28 +0000 2014,NA,NA,0,NA,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,0,452079821460602881,NA,stb_bielefeld,Fri Apr 04 13:46:43 +0000 2014,1,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,0,452075614594695168,NA,stb_bielefeld,Fri Apr 04 13:30:00 +0000 2014,1,0,0,0,4
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,5,1,452073155784630273,NA,stb_bielefeld,Fri Apr 04 13:20:14 +0000 2014,1,0,0,0,4
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,5,0,452057306742927360,NA,stb_bielefeld,Fri Apr 04 12:17:15 +0000 2014,1,0,0,0,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,5,0,452051293658701824,NA,stb_bielefeld,Fri Apr 04 11:53:21 +0000 2014,1,0,0,0,4
NA,06,1,NA,0,2,NA,1,2.0,NA,NA,5,1,451974434178756608,NA,stb_bielefeld,Fri Apr 04 06:47:57 +0000 2014,1,0,0,0,4
NA,06,1,NA,0,0,NA,0,0.0,NA,NA,5,1,451972992814575617,NA,stb_bielefeld,Fri Apr 04 06:42:13 +0000 2014,1,0,0,0,4
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,0,451690885508775936,NA,stb_bielefeld,Thu Apr 03 12:01:13 +0000 2014,1,0,0,0,4
NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,451690407307776000,NA,stb_bielefeld,Thu Apr 03 11:59:19 +0000 2014,NA,NA,0,NA,4
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,4,0,451648911288311808,NA,stb_bielefeld,Thu Apr 03 09:14:26 +0000 2014,1,0,0,0,4
NA,09,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,451647896623263744,NA,stb_bielefeld,Thu Apr 03 09:10:24 +0000 2014,NA,NA,0,NA,4
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,0,451298453931720704,NA,stb_bielefeld,Wed Apr 02 10:01:50 +0000 2014,1,0,0,0,4
NA,09,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,451297462746361856,NA,stb_bielefeld,Wed Apr 02 09:57:54 +0000 2014,NA,NA,0,NA,4
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,3,1,451288605550739457,NA,stb_bielefeld,Wed Apr 02 09:22:42 +0000 2014,1,0,0,0,4
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,451047726256754688,NA,stb_bielefeld,Tue Apr 01 17:25:32 +0000 2014,1,0,0,0,4
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,451046931029307392,NA,stb_bielefeld,Tue Apr 01 17:22:23 +0000 2014,1,0,0,0,4
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,451045993405235200,NA,stb_bielefeld,Tue Apr 01 17:18:39 +0000 2014,1,0,0,0,4
0,17,1,0,1,0,0,0,0.0,0,9.8,2,0,451044144396664832,0,stb_bielefeld,Tue Apr 01 17:11:18 +0000 2014,0,0,1,0,4
NA,15,1,NA,0,1,NA,0,0.5,NA,NA,2,1,451025312134860802,NA,stb_bielefeld,Tue Apr 01 15:56:28 +0000 2014,1,0,0,0,4
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,451010608843227136,NA,stb_bielefeld,Tue Apr 01 14:58:03 +0000 2014,NA,NA,0,NA,4
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,451009755591757824,NA,stb_bielefeld,Tue Apr 01 14:54:39 +0000 2014,NA,NA,0,NA,4
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,450953511963230208,NA,stb_bielefeld,Tue Apr 01 11:11:10 +0000 2014,0,0,0,0,4
NA,06,1,NA,0,0,NA,0,0.0,NA,NA,2,1,450885810083336192,NA,stb_bielefeld,Tue Apr 01 06:42:08 +0000 2014,1,0,0,0,4
NA,06,1,NA,0,1,NA,0,0.5,NA,NA,2,1,450885214894821376,NA,stb_bielefeld,Tue Apr 01 06:39:46 +0000 2014,0,0,0,0,4
NA,10,1,NA,0,2,NA,1,2.0,NA,NA,6,1,449853953388576768,NA,stb_bielefeld,Sat Mar 29 10:21:55 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,449850946429140992,NA,stb_bielefeld,Sat Mar 29 10:09:58 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,449497360834781184,NA,stb_bielefeld,Fri Mar 28 10:44:56 +0000 2014,1,0,0,0,3
NA,06,1,NA,0,0,NA,0,0.0,NA,NA,4,1,449064860215967744,NA,stb_bielefeld,Thu Mar 27 06:06:20 +0000 2014,1,0,0,1,3
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448860823814172672,NA,stb_bielefeld,Wed Mar 26 16:35:34 +0000 2014,1,0,0,1,3
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448859996772892672,NA,stb_bielefeld,Wed Mar 26 16:32:17 +0000 2014,1,0,0,1,3
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448819159359447040,NA,stb_bielefeld,Wed Mar 26 13:50:00 +0000 2014,0,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448782821071781888,NA,stb_bielefeld,Wed Mar 26 11:25:37 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448782812922273793,NA,stb_bielefeld,Wed Mar 26 11:25:35 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448782804806303744,NA,stb_bielefeld,Wed Mar 26 11:25:33 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,448782796795150336,NA,stb_bielefeld,Wed Mar 26 11:25:31 +0000 2014,1,0,0,0,3
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,2,1,448496906566897664,NA,stb_bielefeld,Tue Mar 25 16:29:29 +0000 2014,1,0,0,0,3
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,1,448457511352664064,NA,stb_bielefeld,Tue Mar 25 13:52:57 +0000 2014,1,0,0,0,3
NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,448453628010180608,NA,stb_bielefeld,Tue Mar 25 13:37:31 +0000 2014,NA,NA,0,NA,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,447324586871648256,NA,stb_bielefeld,Sat Mar 22 10:51:07 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,447320232508788736,NA,stb_bielefeld,Sat Mar 22 10:33:48 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,447320224619331584,NA,stb_bielefeld,Sat Mar 22 10:33:47 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,447320217065373696,NA,stb_bielefeld,Sat Mar 22 10:33:45 +0000 2014,1,0,0,0,3
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,446283269534146560,NA,stb_bielefeld,Wed Mar 19 13:53:17 +0000 2014,1,0,0,0,3
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,3,1,446224317605740544,NA,stb_bielefeld,Wed Mar 19 09:59:02 +0000 2014,1,0,0,0,3
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,3,1,446223902474526721,NA,stb_bielefeld,Wed Mar 19 09:57:23 +0000 2014,1,0,0,0,3
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,1,445902232194527232,NA,stb_bielefeld,Tue Mar 18 12:39:11 +0000 2014,1,0,0,0,3
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,1,445900038024486912,NA,stb_bielefeld,Tue Mar 18 12:30:28 +0000 2014,0,0,0,0,3
NA,14,1,NA,0,1,NA,1,1.5,NA,NA,5,1,444484352219820032,NA,stb_bielefeld,Fri Mar 14 14:45:02 +0000 2014,1,0,0,0,3
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,444414432945655808,NA,stb_bielefeld,Fri Mar 14 10:07:12 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,444071408914558976,NA,stb_bielefeld,Thu Mar 13 11:24:08 +0000 2014,1,0,0,0,3
NA,18,1,NA,0,0,NA,0,0.0,NA,NA,3,1,443811593940635649,NA,stb_bielefeld,Wed Mar 12 18:11:44 +0000 2014,1,0,0,0,3
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,3,1,443784692140371968,NA,stb_bielefeld,Wed Mar 12 16:24:50 +0000 2014,1,0,0,0,3
NA,14,1,NA,0,1,NA,0,0.5,NA,NA,5,1,441947297371676673,NA,stb_bielefeld,Fri Mar 07 14:43:41 +0000 2014,1,0,0,0,3
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,5,1,441862206364594176,NA,stb_bielefeld,Fri Mar 07 09:05:34 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,441542048777506816,NA,stb_bielefeld,Thu Mar 06 11:53:22 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,441536063237292032,NA,stb_bielefeld,Thu Mar 06 11:29:35 +0000 2014,0,0,0,0,3
NA,15,1,NA,0,0,NA,0,0.0,NA,NA,3,1,441228784294182913,NA,stb_bielefeld,Wed Mar 05 15:08:34 +0000 2014,1,0,0,0,3
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,1,441175532924063745,NA,stb_bielefeld,Wed Mar 05 11:36:58 +0000 2014,1,0,0,0,3
NA,18,1,NA,0,0,NA,0,0.0,NA,NA,2,0,440913514056527872,NA,stb_bielefeld,Tue Mar 04 18:15:48 +0000 2014,1,0,0,0,3
NA,16,1,NA,0,1,NA,0,0.5,NA,NA,2,1,440889973517320192,NA,stb_bielefeld,Tue Mar 04 16:42:15 +0000 2014,1,0,0,0,3
NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,440854352367218688,NA,stb_bielefeld,Tue Mar 04 14:20:42 +0000 2014,NA,NA,0,NA,3
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,2,0,440850776303218688,NA,stb_bielefeld,Tue Mar 04 14:06:30 +0000 2014,1,0,0,0,3
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,1,1,440483876134072320,NA,stb_bielefeld,Mon Mar 03 13:48:34 +0000 2014,1,0,0,0,3
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,1,1,440482046431883264,NA,stb_bielefeld,Mon Mar 03 13:41:18 +0000 2014,0,0,0,0,3
NA,16,1,NA,0,1,NA,0,0.5,NA,NA,5,1,439444471219232768,NA,stb_bielefeld,Fri Feb 28 16:58:21 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,3,1,438686954860068864,NA,stb_bielefeld,Wed Feb 26 14:48:15 +0000 2014,1,0,0,0,2
NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,438623519166173184,NA,stb_bielefeld,Wed Feb 26 10:36:10 +0000 2014,NA,NA,0,NA,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,438619977986633728,NA,stb_bielefeld,Wed Feb 26 10:22:06 +0000 2014,1,0,0,0,2
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,3,1,438595553329696768,NA,stb_bielefeld,Wed Feb 26 08:45:03 +0000 2014,1,0,0,0,2
NA,08,1,NA,0,0,NA,0,0.0,NA,NA,3,1,438594859717648384,NA,stb_bielefeld,Wed Feb 26 08:42:17 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,1,NA,1,1.5,NA,NA,2,0,438372018371969024,NA,stb_bielefeld,Tue Feb 25 17:56:48 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,438371761676357634,NA,stb_bielefeld,Tue Feb 25 17:55:47 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,1,NA,0,0.5,NA,NA,2,0,438371341386121216,NA,stb_bielefeld,Tue Feb 25 17:54:06 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,438370576122781696,NA,stb_bielefeld,Tue Feb 25 17:51:04 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,438369714310766592,NA,stb_bielefeld,Tue Feb 25 17:47:39 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,1,NA,1,1.5,NA,NA,2,1,438325960455512064,NA,stb_bielefeld,Tue Feb 25 14:53:47 +0000 2014,1,0,0,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,2,1,438262702927278080,NA,stb_bielefeld,Tue Feb 25 10:42:25 +0000 2014,1,0,0,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,2,1,438259693329584128,NA,stb_bielefeld,Tue Feb 25 10:30:28 +0000 2014,1,0,0,0,2
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,437888086845177857,NA,stb_bielefeld,Mon Feb 24 09:53:50 +0000 2014,1,0,0,0,2
NA,09,1,NA,0,0,NA,0,0.0,NA,NA,1,1,437886714607337472,NA,stb_bielefeld,Mon Feb 24 09:48:22 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,6,1,437182358102740992,NA,stb_bielefeld,Sat Feb 22 11:09:31 +0000 2014,0,0,0,0,2
NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,6,1,437179031859912704,NA,stb_bielefeld,Sat Feb 22 10:56:18 +0000 2014,NA,NA,0,NA,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,436461764507860993,NA,stb_bielefeld,Thu Feb 20 11:26:08 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,436460278579224576,NA,stb_bielefeld,Thu Feb 20 11:20:14 +0000 2014,1,0,0,1,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,3,1,436148719260413952,NA,stb_bielefeld,Wed Feb 19 14:42:12 +0000 2014,1,0,0,0,2
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,436120596230205440,NA,stb_bielefeld,Wed Feb 19 12:50:27 +0000 2014,1,0,0,0,2
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,436119480998313986,NA,stb_bielefeld,Wed Feb 19 12:46:01 +0000 2014,1,0,0,0,2
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,1,436119479979081728,NA,stb_bielefeld,Wed Feb 19 12:46:01 +0000 2014,1,0,0,0,2
NA,07,1,NA,0,0,NA,0,0.0,NA,NA,3,1,436038048527433728,NA,stb_bielefeld,Wed Feb 19 07:22:26 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435835766271258624,NA,stb_bielefeld,Tue Feb 18 17:58:38 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435834915964219392,NA,stb_bielefeld,Tue Feb 18 17:55:16 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435834486610071552,NA,stb_bielefeld,Tue Feb 18 17:53:33 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435833482049093632,NA,stb_bielefeld,Tue Feb 18 17:49:34 +0000 2014,0,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435739016407695361,NA,stb_bielefeld,Tue Feb 18 11:34:11 +0000 2014,0,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435737400849866752,NA,stb_bielefeld,Tue Feb 18 11:27:46 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435737087321452544,NA,stb_bielefeld,Tue Feb 18 11:26:31 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,435736136376262656,NA,stb_bielefeld,Tue Feb 18 11:22:45 +0000 2014,1,0,0,1,2
NA,20,1,NA,0,0,NA,0,0.0,NA,NA,1,0,435518165536083968,NA,stb_bielefeld,Mon Feb 17 20:56:36 +0000 2014,0,0,0,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,6,1,434637966355746817,NA,stb_bielefeld,Sat Feb 15 10:39:01 +0000 2014,1,0,0,0,2
NA,08,1,NA,0,0,NA,1,1.0,NA,NA,6,1,434609939525685248,NA,stb_bielefeld,Sat Feb 15 08:47:38 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,5,0,434377734861488128,NA,stb_bielefeld,Fri Feb 14 17:24:57 +0000 2014,1,0,0,0,2
NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,434345583051292672,NA,stb_bielefeld,Fri Feb 14 15:17:11 +0000 2014,NA,NA,0,NA,2
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,5,0,434308610613469184,NA,stb_bielefeld,Fri Feb 14 12:50:16 +0000 2014,1,0,0,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,434279953723838464,NA,stb_bielefeld,Fri Feb 14 10:56:24 +0000 2014,1,0,0,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,5,1,434271061543120896,NA,stb_bielefeld,Fri Feb 14 10:21:04 +0000 2014,1,0,0,0,2
NA,21,1,NA,0,0,NA,0,0.0,NA,NA,4,0,434075613519806464,NA,stb_bielefeld,Thu Feb 13 21:24:25 +0000 2014,1,0,0,0,2
0,21,1,0,1,1,0,0,0.5,0,34.5,4,0,434073703727390720,0,stb_bielefeld,Thu Feb 13 21:16:50 +0000 2014,0,0,1,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,433928870614802432,NA,stb_bielefeld,Thu Feb 13 11:41:19 +0000 2014,0,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,433925802208796672,NA,stb_bielefeld,Thu Feb 13 11:29:07 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,0,433922458043699201,NA,stb_bielefeld,Thu Feb 13 11:15:50 +0000 2014,1,0,0,0,2
NA,18,1,NA,0,0,NA,0,0.0,NA,NA,3,0,433661886295339008,NA,stb_bielefeld,Wed Feb 12 18:00:25 +0000 2014,1,0,0,0,2
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,3,1,433587071274323968,NA,stb_bielefeld,Wed Feb 12 13:03:08 +0000 2014,1,0,0,0,2
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,3,0,433565184548806657,NA,stb_bielefeld,Wed Feb 12 11:36:09 +0000 2014,1,0,0,0,2
0,10,1,0,1,1,0,0,0.5,0,0.3,3,0,433552364063051776,0,stb_bielefeld,Wed Feb 12 10:45:13 +0000 2014,0,0,1,0,2
NA,10,1,NA,0,0,NA,0,0.0,NA,NA,3,1,433547018380652546,NA,stb_bielefeld,Wed Feb 12 10:23:58 +0000 2014,1,0,0,0,2
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,0,433298062530707456,NA,stb_bielefeld,Tue Feb 11 17:54:43 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,2,1,433249729687060480,NA,stb_bielefeld,Tue Feb 11 14:42:39 +0000 2014,1,0,0,0,2
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,1,433233461735063552,NA,stb_bielefeld,Tue Feb 11 13:38:01 +0000 2014,1,0,0,0,2
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,1,433230242195320832,NA,stb_bielefeld,Tue Feb 11 13:25:13 +0000 2014,1,0,0,0,2
NA,16,1,NA,0,1,NA,1,1.5,NA,NA,7,0,432549670322044928,NA,stb_bielefeld,Sun Feb 09 16:20:52 +0000 2014,1,0,0,0,2
NA,15,1,NA,0,0,NA,0,0.0,NA,NA,5,0,431812760700461056,NA,stb_bielefeld,Fri Feb 07 15:32:39 +0000 2014,0,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,5,1,431803340666974209,NA,stb_bielefeld,Fri Feb 07 14:55:13 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,5,1,431796256667869184,NA,stb_bielefeld,Fri Feb 07 14:27:04 +0000 2014,1,0,0,0,2
NA,15,1,NA,0,0,NA,0,0.0,NA,NA,4,1,431444741197398016,NA,stb_bielefeld,Thu Feb 06 15:10:16 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,4,1,431441615291703296,NA,stb_bielefeld,Thu Feb 06 14:57:51 +0000 2014,1,0,0,1,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,4,0,431436336273162240,NA,stb_bielefeld,Thu Feb 06 14:36:52 +0000 2014,1,0,0,0,2
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,4,0,431414187118428161,NA,stb_bielefeld,Thu Feb 06 13:08:52 +0000 2014,1,0,0,0,2
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,3,1,431097483608199168,NA,stb_bielefeld,Wed Feb 05 16:10:24 +0000 2014,1,0,0,0,2
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,2,0,430734662462234624,NA,stb_bielefeld,Tue Feb 04 16:08:40 +0000 2014,0,0,0,0,2
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,2,0,430734079470739456,NA,stb_bielefeld,Tue Feb 04 16:06:21 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,2,NA,1,2.0,NA,NA,2,1,430707374174003200,NA,stb_bielefeld,Tue Feb 04 14:20:14 +0000 2014,1,0,0,0,2
NA,13,1,NA,0,0,NA,0,0.0,NA,NA,2,0,430688711815094272,NA,stb_bielefeld,Tue Feb 04 13:06:05 +0000 2014,1,0,0,1,2
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,1,430677375727443968,NA,stb_bielefeld,Tue Feb 04 12:21:02 +0000 2014,1,0,0,0,2
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,6,1,429623666318794752,NA,stb_bielefeld,Sat Feb 01 14:33:58 +0000 2014,1,0,0,0,2
NA,15,1,NA,0,0,NA,0,0.0,NA,NA,5,1,429273736634986496,NA,stb_bielefeld,Fri Jan 31 15:23:28 +0000 2014,1,0,0,0,1
NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,428955405251653632,NA,stb_bielefeld,Thu Jan 30 18:18:32 +0000 2014,NA,NA,0,NA,1
NA,15,1,NA,0,2,NA,1,2.0,NA,NA,4,1,428907365899841536,NA,stb_bielefeld,Thu Jan 30 15:07:39 +0000 2014,1,0,0,0,1
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,0,428865024883298304,NA,stb_bielefeld,Thu Jan 30 12:19:24 +0000 2014,1,0,0,0,1
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,4,0,428864363319926784,NA,stb_bielefeld,Thu Jan 30 12:16:46 +0000 2014,1,0,0,0,1
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,4,1,428847312287182849,NA,stb_bielefeld,Thu Jan 30 11:09:01 +0000 2014,1,0,0,0,1
NA,19,1,NA,0,0,NA,0,0.0,NA,NA,3,0,428611121537224705,NA,stb_bielefeld,Wed Jan 29 19:30:29 +0000 2014,1,0,0,0,1
NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,428585696665042944,NA,stb_bielefeld,Wed Jan 29 17:49:27 +0000 2014,NA,NA,0,NA,1
NA,14,1,NA,0,0,NA,0,0.0,NA,NA,3,1,428537524567678976,NA,stb_bielefeld,Wed Jan 29 14:38:02 +0000 2014,1,0,0,0,1
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,3,0,428503464780378112,NA,stb_bielefeld,Wed Jan 29 12:22:41 +0000 2014,1,0,0,0,1
NA,17,1,NA,0,0,NA,0,0.0,NA,NA,2,1,428222993035460608,NA,stb_bielefeld,Tue Jan 28 17:48:12 +0000 2014,1,0,0,0,1
NA,16,1,NA,0,0,NA,0,0.0,NA,NA,2,0,428197003894345729,NA,stb_bielefeld,Tue Jan 28 16:04:55 +0000 2014,1,0,0,0,1
NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,428195492317892608,NA,stb_bielefeld,Tue Jan 28 15:58:55 +0000 2014,NA,NA,0,NA,1
NA,14,1,NA,0,0,NA,1,1.0,NA,NA,2,0,428168764350140416,NA,stb_bielefeld,Tue Jan 28 14:12:43 +0000 2014,1,0,0,0,1
NA,12,1,NA,0,0,NA,0,0.0,NA,NA,2,0,428141477642792960,NA,stb_bielefeld,Tue Jan 28 12:24:17 +0000 2014,1,0,0,0,1
NA,11,1,NA,0,0,NA,0,0.0,NA,NA,2,0,428129577819332609,NA,stb_bielefeld,Tue Jan 28 11:37:00 +0000 2014,1,0,0,0,1
